date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-08 00:05:45,775870.6577135073,3.0,1.81,2249,15863,1.4,0,1,3,1518,630,1957,1622,6009 52nd Ave NE,Kirkland,WA 98106,USA
2014-06-05 21:09:14,788792.2446505042,3.0,2.29,2208,52802,1.1,0,1,3,1459,615,1966,1609,12840 163rd Ave SE,Seattle,WA 98040,USA
2014-07-08 00:44:02,1121594.3311507122,5.0,2.18,2697,43942,1.4,0,0,4,1611,981,1930,700,2942 222nd Pl SE,Seattle,WA 98033,USA
2014-06-21 16:41:12,858279.705970367,3.0,2.56,3296,27679,1.5,0,1,3,2652,437,1972,1123,2050 14th Ave W,Renton,WA 98072,USA
2014-05-17 08:06:05,752710.0775737929,3.0,2.67,2815,72470,1.1,0,0,4,2260,352,1969,1495,10356 Dibble Ave NW,Redmond,WA 98105,USA
2014-05-07 13:49:12,1854921.8111276769,3.0,1.89,1867,66116,1.1,0,1,3,1252,483,1920,1026,33134 3rd Ct SW,Federal Way,WA 98118,USA
2014-05-28 14:37:08,1325164.9917702498,4.0,1.35,1698,71655,1.1,0,1,4,1111,570,1961,842,17132 SE 100th St,Kenmore,WA 98031,USA
2014-05-23 14:43:10,999343.0125525376,4.0,1.86,1921,55038,1.6,0,1,3,987,1022,1943,1778,34025 39th Ave S,Redmond,WA 98199,USA
2014-06-04 10:02:57,653228.074268445,3.0,1.35,1316,31374,1.4,0,2,4,1271,417,2004,327,475 SW Forest Dr,Snoqualmie,WA 98008,USA
2014-06-14 17:26:57,1526863.1365236652,4.0,2.91,1926,11510,1.6,0,0,3,1593,294,1914,1568,8442-8514 WA-900,Redmond,WA 98198,USA
2014-06-08 16:20:44,146909.1469331383,3.0,2.29,2968,65873,1.4,0,1,3,2890,146,2010,442,2560 39th Ave W,Covington,WA 98122,USA
2014-07-05 16:36:24,1386962.253151603,3.0,1.65,1876,39707,1.3,0,2,3,1218,481,1909,1952,3529 SW Webster St,Seattle,WA 98056,USA
2014-05-15 04:24:58,1371183.121551306,3.0,2.41,2149,57561,1.8,0,2,4,2004,305,1939,185,13221 3rd Ave NW,Issaquah,WA 98027,USA
2014-06-13 22:33:00,355215.00478192576,4.0,2.45,2501,63342,1.6,0,1,3,3236,9,1948,1021,25921-25929 35th Pl S,Redmond,WA 98072,USA
2014-05-26 20:15:24,179897.1986707748,4.0,2.29,1786,59908,1.2,0,1,4,625,1192,1903,1467,8230 NE 125th Ct,Seattle,WA 98008,USA
2014-05-14 21:16:29,1800370.7250432542,6.0,4.51,3967,73492,2.4,0,0,3,3578,293,1993,195,927 N 79th St,Kent,WA 98034,USA
2014-06-06 13:20:42,372345.3149691468,4.0,3.14,2683,22095,2.3,0,1,3,2225,545,2004,286,10830 132nd Ave NE,Auburn,WA 98006,USA
2014-05-18 20:52:16,239514.28309896748,5.0,2.25,2369,32044,1.1,0,1,5,1261,888,1964,234,22857 NE 138th Ct,Seattle,WA 98042,USA
2014-06-19 16:00:38,844808.6802219251,3.0,1.58,1590,54278,2.1,0,0,3,1668,80,1985,518,3402 261st Pl SE,Snoqualmie,WA 98119,USA
2014-06-03 15:33:04,32137.420601804217,5.0,2.8,1812,21272,1.2,0,1,3,1057,796,1997,1266,24502 SE Mirrormont Dr,Kent,WA 98146,USA
2014-06-23 19:04:51,1367723.774082168,4.0,2.55,3057,128452,2.2,0,1,4,3576,27,2008,606,1215 S 211th St,Covington,WA 98001,USA
2014-05-15 10:53:25,323722.78543298785,3.0,2.29,1159,2687,1.6,0,2,3,707,847,1965,1505,18230 NE 146th Way,Seattle,WA 98074,USA
2014-07-02 11:11:37,1190067.1362871665,4.0,1.75,2023,20201,2.0,0,1,3,1582,385,2000,97,10734 Whitman Ave N,Seattle,WA 98075,USA
2014-06-01 15:13:00,156937.48011521116,3.0,1.67,1427,62792,1.6,0,0,3,1024,264,1985,1824,1718 N 175th St,Seattle,WA 98006,USA
2014-06-04 06:37:12,26619.988880648365,4.0,2.77,1314,17679,1.6,0,1,3,1140,301,1982,1329,9020-9024 11th Ave NW,Issaquah,WA 98155,USA
2014-06-12 17:54:23,2066274.3415900045,3.0,2.4,2812,22675,1.8,0,1,4,2442,684,1999,711,24801-24805 11th Ave S,Federal Way,WA 98027,USA
2014-06-17 18:14:00,687149.8467215615,4.0,2.24,3610,59000,1.1,0,1,3,2227,947,2011,669,6402-6412 105th Ave NE,Duvall,WA 98008,USA
2014-06-02 13:03:20,74938.31117092643,4.0,2.5,1225,21139,1.5,0,0,3,1148,242,1963,686,2561 NE 85th St,Kenmore,WA 98003,USA
2014-05-15 04:32:25,1078108.5273855636,4.0,2.94,2244,18776,1.8,0,0,5,1624,696,1915,491,11515 SE 302nd Ct,Redmond,WA 98109,USA
2014-05-22 17:18:13,290773.1339666009,4.0,3.59,2862,57084,2.1,0,0,3,2158,619,2010,532,945 N 80th St,Seattle,WA 98027,USA
2014-06-02 01:55:43,811375.3754539893,3.0,1.58,1900,18882,1.3,0,1,4,1745,416,2000,264,3515 S 137th St,Seattle,WA 98105,USA
2014-05-20 00:05:02,118080.6054218054,3.0,1.84,1211,6751,1.4,0,0,4,951,644,1995,1369,34006 SE Salal St,North Bend,WA 98115,USA
2014-05-14 12:48:26,308510.5570896537,4.0,1.7,2126,90574,1.5,0,1,3,1981,291,1925,851,12331 A 10th Pl NE,Federal Way,WA 98019,USA
2014-05-04 08:19:50,1691507.0187697052,4.0,2.76,2880,7087,1.4,0,1,3,2317,584,1983,1096,6723 12th Ave NW,Bellevue,WA 98136,USA
2014-05-18 22:15:00,677873.5225175669,1.0,1.24,1132,5505,1.4,0,1,3,1333,137,1969,520,6478 167th Ln SE,Bellevue,WA 98106,USA
2014-06-08 20:05:54,548044.4538607531,3.0,1.33,1266,24782,1.2,0,0,5,961,570,1901,1323,7321 39th Ave NE,Sammamish,WA 98122,USA
2014-05-31 12:37:32,692312.6533253007,3.0,2.44,3202,48787,2.6,0,0,3,4094,7,1982,91,4040 134th Ave SE,Bothell,WA 98053,USA
2014-06-16 08:16:12,96019.74934565122,4.0,1.79,1787,59132,1.9,0,1,3,1543,438,1992,1188,921-927 18th Ave,Seattle,WA 98006,USA
2014-06-01 13:19:34,1902531.4461528584,3.0,1.72,2068,21556,1.3,0,1,2,1662,331,1975,1855,4754 26th Ave SW,Seattle,WA 98040,USA
2014-05-15 01:44:34,636223.5892541524,3.0,1.46,1515,36356,1.2,0,1,4,1126,533,1968,802,3723 S Chicago St,Shoreline,WA 98053,USA
2014-05-28 10:24:20,903956.4744702288,4.0,1.82,2194,16540,1.1,0,0,4,1347,797,1923,1798,4468 158th Ave SE,Seattle,WA 98006,USA
2014-06-19 10:20:52,1207890.1682340258,4.0,2.84,2135,36618,1.3,0,1,3,1576,616,1966,1437,15563 SE 67th Pl,Bellevue,WA 98075,USA
2014-05-30 09:08:10,568889.0925264701,4.0,4.14,3283,14154,2.3,0,0,4,3081,417,1991,931,16703 133rd Pl SE,Sammamish,WA 98117,USA
2014-05-28 08:44:09,2151915.114349847,4.0,3.29,3474,17280,2.3,0,1,3,3381,289,1991,365,17736 41st Ave S,Seattle,WA 98199,USA
2014-06-14 15:56:16,1203389.8499274738,3.0,2.08,1410,23346,1.5,0,0,4,1072,555,1976,1347,18035 SE 262nd Pl,Seattle,WA 98072,USA
2014-06-03 00:00:58,75370.70325356117,3.0,1.36,1404,56023,1.4,0,0,4,1489,149,1979,222,26206-26214 143rd Ave SE,Shoreline,WA 98133,USA
2014-05-15 18:50:21,733045.326008239,2.0,1.07,1334,54854,1.1,0,1,3,1456,69,1978,153,4 151st Pl NE,Kirkland,WA 98107,USA
2014-06-01 19:25:29,879402.4500915232,4.0,4.15,3673,62307,2.3,0,1,4,3938,74,1993,1654,23217 SE 239th St,Sammamish,WA 98056,USA
2014-06-10 20:08:30,1265449.924199603,4.0,3.88,3254,8767,2.7,0,1,4,2824,429,2002,268,13602 SE 186th Pl,Sammamish,WA 98166,USA
2014-06-15 15:05:34,1037943.8216298644,4.0,2.32,2544,42887,2.1,0,2,3,2580,257,1951,1246,18119 NE 30th St,Kent,WA 98055,USA
2014-05-13 01:24:48,452798.40576307726,2.0,1.25,417,16716,1.0,0,0,5,421,289,1944,1493,17705 3rd Pl SW,Renton,WA 98178,USA
2014-06-06 02:34:21,286947.35910772363,3.0,1.96,1826,39627,1.1,0,0,4,1922,67,1986,117,3241 63rd Ave SW,Burien,WA 98106,USA
2014-05-13 00:25:17,1135672.4224116125,3.0,2.77,2050,42099,2.5,0,0,3,2261,170,2012,0,15846 196th Pl NE,Snoqualmie,WA 98039,USA
2014-05-26 05:00:08,897234.0624636855,5.0,3.83,4110,48962,2.9,0,2,3,4231,158,2011,1072,168 S 192nd Pl,Des Moines,WA 98005,USA
2014-06-09 05:22:46,1353909.36068609,4.0,2.03,2629,52430,2.3,0,1,4,2985,85,1965,654,2506 166th Ave NE,Seattle,WA 98001,USA
2014-05-09 07:49:04,1533594.4202613663,4.0,2.94,2324,9224,1.6,0,1,5,1561,999,1921,733,17081-17183 SE Wax Rd,Sammamish,WA 98004,USA
2014-06-03 19:04:07,534971.9930433423,3.0,2.29,2555,9814,1.3,0,1,4,1287,1286,1952,948,1714 SW 354th Pl,Covington,WA 98136,USA
2014-06-02 05:26:05,510972.1657214573,3.0,1.33,1107,3291,1.0,0,1,2,802,385,1905,1877,22028 SE 269th St,Seattle,WA 98168,USA
2014-05-31 10:43:12,2468998.710928996,4.0,2.77,4336,55885,2.1,0,1,4,3488,763,2000,54,819 NE 125th St,Seattle,WA 98117,USA
2014-05-25 15:18:23,762662.5803084264,3.0,2.64,2857,30245,1.6,0,2,3,1953,729,1992,579,2154 NE Morgan Ln,Seattle,WA 98004,USA
2014-05-28 17:20:09,685096.3429030171,4.0,3.25,2633,37195,1.1,0,1,3,1235,1420,1993,1859,1035 NE 95th St,Seattle,WA 98040,USA
2014-06-12 11:49:38,967251.8505359206,3.0,3.03,3178,20880,2.3,0,0,3,3982,11,2008,1017,East Lake Sammamish Trail,Normandy Park,WA 98168,USA
2014-06-08 11:32:24,1261825.0596195117,4.0,3.6,3540,79763,2.3,0,1,5,3223,630,2004,79,2234 167th Ave SE,Seattle,WA 98059,USA
2014-05-26 13:40:14,191682.19816550595,2.0,2.45,1180,68469,1.4,0,0,3,827,421,2009,1665,4112 38th Ave SW,Sammamish,WA 98055,USA
2014-06-24 09:38:13,1708125.042819361,5.0,2.83,2726,19874,1.4,0,1,4,2079,699,1958,581,1806 11th Ave,Renton,WA 98023,USA
2014-06-12 22:11:10,90649.95376055157,3.0,1.85,1416,21318,1.1,0,0,3,975,535,1913,684,15923 Vashon Hwy SW,Bellevue,WA 98074,USA
2014-07-03 12:40:36,1219651.5183537423,5.0,2.61,2680,56280,3.2,0,0,4,2777,233,1969,105,14025 93rd Ave NE,Snoqualmie,WA 98092,USA
2014-06-02 22:28:51,412966.6533654761,3.0,1.74,1462,39572,1.4,0,0,4,1211,387,1985,463,9808 NE 204th Pl,Federal Way,WA 98057,USA
2014-06-04 18:50:20,1563795.8233078476,6.0,2.87,4931,65852,2.4,0,2,4,4454,294,1904,1814,8053 29th Ave NW,Seattle,WA 98146,USA
2014-06-24 12:45:30,670140.7283133499,6.0,3.38,4380,121212,2.2,0,2,3,3339,670,1964,403,18206 McLean Rd SW,Tukwila,WA 98004,USA
2014-06-15 06:07:17,134544.29319988156,1.0,0.62,790,59447,1.1,0,1,4,743,240,1914,1082,6478 167th Ln SE,Kent,WA 98040,USA
2014-05-11 23:32:51,755234.1012809104,4.0,2.39,2635,27508,2.1,0,0,4,2104,616,1966,239,819 31st Ave,Redmond,WA 98106,USA
2014-06-28 00:42:09,197895.9757698443,3.0,1.46,1261,5814,1.2,0,1,3,773,485,1954,1460,8040 39th Ave NE,Auburn,WA 98045,USA
2014-05-12 23:44:12,288306.8315397847,3.0,2.01,1715,36657,1.1,0,1,4,909,791,1901,1719,4911 NE 65th St,Redmond,WA 98133,USA
2014-06-01 03:11:50,80907.20964317324,3.0,1.18,1193,46538,1.0,0,1,4,557,1337,1938,1238,324 NW 48th St,Shoreline,WA 98133,USA
2014-06-06 14:28:20,1083690.9873263903,4.0,2.71,2509,9021,1.4,0,0,3,2615,144,2007,1341,2520 Mulberry Walk NE,Seattle,WA 98053,USA
2014-06-02 05:11:03,249255.1263873404,5.0,3.33,1805,8264,1.6,0,0,3,1419,441,2012,252,14490 57th Ave S,Seattle,WA 98115,USA
2014-05-25 05:58:37,167349.83579973315,3.0,1.31,569,29505,1.2,0,2,5,418,903,1974,512,26133 242nd Ave SE,Seattle,WA 98040,USA
2014-05-22 10:07:43,294533.96161368873,3.0,1.9,913,3813,2.0,0,1,1,1049,128,1942,1269,3502 Morris Ave S,Federal Way,WA 98108,USA
2014-05-31 22:36:55,373536.7655625446,3.0,1.1,2307,51527,1.1,0,1,4,1777,335,1967,147,16326 NE 43rd Ct,Kent,WA 98023,USA
2014-06-18 15:05:45,373257.0088632971,4.0,2.3,2694,40264,1.9,0,0,3,2020,507,1943,1408,12621 SE 222nd Pl,Seattle,WA 98028,USA
2014-06-19 02:09:28,656655.3609953646,2.0,0.59,864,36311,1.0,0,0,3,805,223,1927,1831,416 NW 181st St,Kenmore,WA 98075,USA
2014-06-18 17:38:57,1519039.2090062532,5.0,3.05,2966,30919,2.1,0,1,3,2176,952,1981,559,18303 155th Pl SE,Redmond,WA 98125,USA
2014-06-26 19:56:03,439674.5713134717,4.0,2.8,3728,57715,1.1,0,2,3,2952,509,1984,2013,206 Oakesdale Ave SW,Sammamish,WA 98146,USA
2014-06-28 10:38:28,1110262.331986011,3.0,2.66,3533,47125,1.3,0,1,4,2532,632,1994,1912,2 Crescent Key,Seattle,WA 98133,USA
2014-07-08 19:25:43,2670851.4961810494,4.0,3.59,4684,87072,2.3,0,3,3,3801,741,1970,1773,1718 32nd Ave,Renton,WA 98031,USA
2014-06-19 03:25:50,341113.9842710125,4.0,1.02,585,12584,1.8,0,0,3,898,18,1971,1675,2422 171 Ave SE,Shoreline,WA 98115,USA
2014-06-29 12:23:04,509264.7473549715,4.0,2.45,1872,24590,1.0,0,1,4,1502,505,2010,57,21114-21120 119th Ave SE,Kenmore,WA 98122,USA
2014-06-19 10:48:08,2289196.0494193654,3.0,2.81,3591,35726,2.4,0,1,3,2914,790,2011,390,8448 Delridge Way SW,Redmond,WA 98126,USA
2014-06-05 08:05:39,1796985.0003895557,5.0,3.56,4534,59814,2.3,0,1,2,4082,316,2012,1668,8828 12th Ave SW,Federal Way,WA 98004,USA
2014-06-05 01:47:00,793821.7786476924,5.0,2.84,2608,30312,1.7,0,2,4,1867,831,2001,1351,4140 53rd Ave SW,Shoreline,WA 98042,USA
2014-05-11 13:19:11,493935.10732906347,3.0,3.05,2320,11829,1.3,0,1,4,1847,578,1978,1847,4746 Thackeray Pl NE,Seattle,WA 98059,USA
2014-06-22 20:07:11,666968.9106384434,3.0,1.37,1544,16470,1.1,0,1,4,589,1344,1905,447,20122 Richmond Beach Dr NW,Seattle,WA 98072,USA
2014-06-08 22:59:39,574878.8187347221,5.0,2.62,3073,17165,2.6,0,0,2,2975,149,1985,1177,7028 20th Ave NW,Kent,WA 98072,USA
2014-05-06 09:09:03,417900.0966207611,5.0,3.97,3047,10282,3.1,0,0,2,3397,63,2013,1101,3631 Greenwood Ave N,Mercer Island,WA 98126,USA
2014-06-29 17:20:23,2205273.655334025,3.0,2.99,3423,25690,1.8,0,1,3,3327,302,2004,447,18438 SE 135th St,Kirkland,WA 98006,USA
2014-06-12 21:27:52,1254833.5084983094,4.0,0.76,2578,45751,1.1,0,1,4,2087,607,1929,441,14007 SE 159th Pl,Issaquah,WA 98040,USA
2014-06-13 23:40:57,686162.3796494456,5.0,2.32,2437,59600,1.3,0,0,4,1829,527,1916,1344,18905 240th Ave NE,Federal Way,WA 98119,USA
2014-05-18 14:45:57,2405860.9666223302,4.0,3.32,2895,16572,1.9,0,1,3,1599,1421,1992,547,2940 72nd Ave SE,Seattle,WA 98027,USA
2014-05-22 20:54:04,369672.95450017415,2.0,2.28,1515,15689,1.3,0,0,5,1271,217,2007,250,10442 SE 13th St,Renton,WA 98033,USA
2014-05-26 04:29:41,678434.5713693403,2.0,1.74,1180,18257,1.5,0,0,4,968,236,1975,697,22018 8th Pl S,Woodinville,WA 98092,USA
2014-05-23 14:30:18,338920.1119079547,2.0,1.35,1471,72992,1.1,0,1,3,1642,88,1981,1227,12234 1st Ave NW,Burien,WA 98030,USA
2014-07-03 15:37:47,992761.822254522,5.0,2.69,3058,42663,2.3,0,1,2,3101,105,1957,867,4071 S 128th St,Maple Valley,WA 98133,USA
2014-06-16 07:30:29,289209.79316884145,2.0,1.44,890,5880,1.9,0,0,2,1153,108,1995,426,18460 SE 143rd St,Vashon,WA 98053,USA
2014-05-03 08:57:24,996170.5103913166,3.0,2.02,2604,65565,1.6,0,1,3,1504,1116,1939,1289,1362 31st Ave S,Sammamish,WA 98074,USA
2014-06-13 18:56:14,860259.0363866885,3.0,2.56,1501,14559,1.8,0,1,4,1442,122,2011,776,11631 170th Ct NE,Maple Valley,WA 98052,USA
2014-05-11 16:53:06,1381904.6713222165,3.0,1.88,2661,17293,2.0,0,2,5,2308,213,1952,954,31118 149th Ave SE,Issaquah,WA 98019,USA
2014-06-02 14:12:58,458006.2527888366,4.0,2.02,1500,11979,1.1,0,1,4,829,748,1942,811,8359 NE Juanita Dr,Renton,WA 98115,USA
2014-05-29 00:17:03,690647.544008459,2.0,1.51,2177,42737,1.1,0,1,3,1851,536,1936,398,4426 38th Ave SW,Seattle,WA 98107,USA
2014-07-02 00:52:09,46382.71319715009,4.0,2.7,1774,13095,1.6,0,0,3,1516,335,1971,1498,11034 NE 26th Pl,Sammamish,WA 98103,USA
2014-06-05 03:17:07,95566.46690829424,2.0,1.48,939,58002,1.2,0,0,3,681,324,1947,333,5726 61st Ave NE,Kirkland,WA 98118,USA
2014-05-20 03:12:26,1325453.9565030003,3.0,1.8,1293,30988,1.2,0,0,3,1260,81,1974,1576,4235 SW 337th Pl,Seattle,WA 98133,USA
2014-05-04 23:50:43,648934.4111103904,3.0,2.28,1893,13457,1.7,0,1,3,1249,1015,1947,453,17904 Military Rd S,Seattle,WA 98027,USA
2014-06-04 06:56:04,832360.5823007762,2.0,1.81,835,1599,1.3,0,1,2,784,408,2011,1321,2154 NE Morgan Ln,Seattle,WA 98075,USA
2014-06-11 00:48:51,2335240.650060278,4.0,2.02,2814,22673,1.4,0,1,3,1551,1025,1991,1489,24702 132nd Ct SE,Issaquah,WA 98126,USA
2014-06-13 14:37:51,1765933.4543471958,3.0,2.9,2058,58892,1.1,0,1,3,1403,803,1931,1275,5127 NE 4th Pl,Kent,WA 98059,USA
2014-05-29 21:14:23,786170.4795759676,3.0,1.9,1878,47312,1.5,0,1,3,1842,216,1938,1086,22344 NE 31st St,Seattle,WA 98115,USA
2014-05-11 23:09:48,130609.13646628328,4.0,1.57,1381,10914,1.3,0,0,4,1659,66,1996,115,8930-9034 236th Ave NE,Covington,WA 98052,USA
2014-06-19 07:47:39,1127668.239943741,2.0,0.87,1209,3383,1.6,0,0,3,1689,20,1959,1785,13321 30th Ave NE,Seattle,WA 98052,USA
2014-06-10 12:57:29,349008.45465983136,3.0,1.9,1311,2820,1.9,0,1,3,1698,96,1987,781,10125 SE 242nd Pl,Renton,WA 98056,USA
2014-06-01 17:42:30,626117.3120648904,3.0,2.38,1937,42452,1.2,0,0,5,1668,482,1939,491,4325 NE 43rd St,Seattle,WA 98034,USA
2014-06-04 12:32:34,137389.3806882725,2.0,1.38,961,18399,1.5,0,1,4,776,456,2011,214,13805 SE Fairwood Blvd,Seattle,WA 98011,USA
2014-05-06 16:57:23,1682685.6860685928,4.0,1.67,1844,9560,1.1,0,1,4,800,1023,1924,1211,15407 SE 252nd Pl,Seattle,WA 98001,USA
2014-06-23 14:43:34,2625735.0008613416,5.0,3.12,3985,70517,1.3,0,0,4,2796,957,1995,1579,12345 SE 23rd Pl,Shoreline,WA 98112,USA
2014-06-20 09:17:57,809772.4407288585,3.0,1.87,1793,18213,1.5,0,2,3,753,1012,1917,1742,916 4th Ave NE,Seattle,WA 98112,USA
2014-05-18 19:50:39,441852.9121639642,3.0,2.83,1724,1715,1.2,0,1,3,1041,936,1983,1146,15217 80th Ave NE,Renton,WA 98074,USA
2014-05-28 19:19:42,414572.3188989516,2.0,0.62,632,51800,1.2,0,1,4,702,299,1936,506,3057 70th Ave SE,Redmond,WA 98056,USA
2014-05-11 14:22:44,2509521.905115159,4.0,2.5,1843,39982,1.2,0,1,4,871,927,1979,254,6811 51st Ave S,Mercer Island,WA 98040,USA
2014-06-22 03:37:12,293700.99382278224,3.0,1.12,843,1484,1.1,0,0,4,594,456,1950,1478,606 5th St SE,Auburn,WA 98107,USA
2014-07-03 09:11:14,59100.42083090643,4.0,2.5,2556,38682,2.1,0,0,3,2462,183,2006,165,16621 SE 235th St,Maple Valley,WA 98052,USA
2014-06-12 20:04:08,996256.3726783956,2.0,1.48,1385,70161,1.0,0,1,5,798,844,1973,1150,5011 SW Dawson St,Seattle,WA 98042,USA
2014-05-17 07:18:59,19343.137642956804,4.0,2.14,1842,15362,1.6,0,1,4,1792,299,1938,1137,1600-1608 25th Ave,Redmond,WA 98117,USA
2014-06-27 19:12:02,870291.8153551605,4.0,2.37,2277,31221,1.7,0,1,3,1816,678,2005,403,29448 SE 208th St,Kenmore,WA 98155,USA
2014-06-12 06:41:50,209513.21153966244,2.0,0.73,1405,59402,1.1,0,1,2,606,1104,1944,1990,3202 S 194th St,Vashon,WA 98028,USA
2014-05-23 04:46:03,369334.1621972588,3.0,2.24,2276,46443,1.8,0,1,4,2283,181,1961,1274,721 222nd Pl NE,Kirkland,WA 98106,USA
2014-06-05 04:04:03,424543.7673783046,4.0,1.19,1643,39979,1.5,0,0,4,1674,181,1938,1078,547 NE 81st St,Redmond,WA 98075,USA
2014-05-13 21:15:23,1530508.861156372,1.0,1.97,2104,20193,1.5,0,0,4,1931,296,1944,602,125 N Bowdoin Pl,Seattle,WA 98019,USA
2014-05-20 20:26:04,671939.5019829366,4.0,2.52,2411,50422,1.6,0,1,3,1847,796,2004,553,2171 Boyer Ave E,Bothell,WA 98042,USA
2014-07-01 15:30:44,427991.6925833132,3.0,3.41,2327,11872,2.5,0,1,3,2376,71,1985,1008,12921 231st Ave SE,Redmond,WA 98112,USA
2014-05-24 05:25:31,218639.4461128249,1.0,0.41,376,6645,1.1,0,0,3,461,7,1989,224,4800-4898 Whitman Ave N,Maple Valley,WA 98107,USA
2014-06-22 06:29:42,123588.4701128242,3.0,2.4,1066,16205,2.0,0,1,4,1069,232,1946,1553,1518 25th Ave,Seattle,WA 98038,USA
2014-06-15 14:26:58,316836.3518762365,2.0,1.75,947,4317,1.8,0,0,3,1415,26,2004,1342,14327 24th Ave NE,Bellevue,WA 98056,USA
2014-06-14 07:38:34,1533259.376620354,4.0,3.04,2504,47458,2.2,0,1,4,2247,383,1985,97,5407 S Lucile St,Seattle,WA 98074,USA
2014-06-24 14:02:42,1265576.7374441123,4.0,2.31,2688,56407,1.1,0,1,4,2283,320,1972,392,7535 18th Ave NE,Snoqualmie,WA 98023,USA
2014-06-04 11:09:20,969461.4694518744,5.0,3.74,4076,22247,2.0,0,0,4,3199,662,2001,382,23726 NE 134th Pl,Bellevue,WA 98053,USA
2014-06-06 17:53:28,262415.02223107906,3.0,0.91,1108,69146,1.1,0,0,4,1333,190,1906,873,929 N 77th St,Auburn,WA 98027,USA
2014-06-01 09:28:52,188483.64457079943,3.0,1.82,2167,4935,1.2,0,1,4,1609,596,1969,1486,4531 S Lucile St,Redmond,WA 98133,USA
2014-06-03 11:58:37,769326.5503556846,3.0,0.8,1338,40056,1.5,0,1,5,1497,161,1914,741,8359 NE Juanita Dr,Seattle,WA 98155,USA
2014-05-23 04:23:41,838166.9953219997,3.0,1.54,2049,100611,1.6,0,1,3,2305,223,2011,89,3305 39th Ave W,Algona,WA 98014,USA
2014-05-17 13:13:12,123455.5905120872,4.0,1.79,1174,1439,1.2,0,1,3,824,376,2001,114,2346 N 59th St,Auburn,WA 98118,USA
2014-06-10 02:32:43,1121134.9724616236,4.0,2.77,1838,7807,1.8,0,0,4,1295,755,2005,3,4140 53rd Ave SW,Kirkland,WA 98106,USA
2014-05-27 04:00:24,730929.1961414875,3.0,1.68,1374,23537,1.5,0,1,5,1106,373,1963,302,13009 NE 74th St,Seattle,WA 98059,USA
2014-06-13 08:35:11,1163702.0296872405,3.0,2.59,3145,72045,1.9,0,0,4,2466,651,1943,1815,7913-7935 79th Way NE,Auburn,WA 98065,USA
2014-05-15 15:47:58,573910.7832606207,3.0,0.73,1378,61514,1.1,0,1,4,1466,143,1996,248,12807 SE 67th St,Covington,WA 98038,USA
2014-06-06 10:21:16,74671.89867154983,2.0,0.95,470,4009,1.1,0,0,4,395,405,1978,1375,23017 SE 281st Ct,Seattle,WA 98133,USA
2014-05-09 04:01:47,1028442.244497531,4.0,2.6,3330,8242,1.4,0,0,3,2578,610,1973,460,308 NW 67th St,Redmond,WA 98133,USA
2014-06-06 20:23:52,673861.8928643058,3.0,1.47,1102,24254,1.2,0,0,3,905,645,1996,1277,8013 20th Ave NE,Seattle,WA 98092,USA
2014-06-20 02:07:30,887482.4566457907,5.0,3.61,3586,37144,2.1,0,1,3,3427,320,2006,1767,7075-7131 Thompson Ave SE,Redmond,WA 98031,USA
2014-05-11 08:05:11,23038.67886503649,3.0,0.17,558,42310,1.2,0,0,4,533,108,1950,1927,10102 33rd Ave SW,Redmond,WA 98108,USA
2014-06-20 10:55:02,2641124.6922324947,3.0,3.99,4249,30817,1.8,0,1,4,2935,1183,2002,149,14540 5th Ave NE,Seattle,WA 98133,USA
2014-06-11 21:32:02,924738.7186813654,4.0,1.9,2354,14305,1.7,0,1,3,2133,307,1953,1735,10636 60th Ave S,Redmond,WA 98040,USA
2014-06-18 05:40:58,942619.30106081,3.0,1.28,1663,4215,1.0,0,0,4,920,717,1937,756,12034 SE 252 Pl,Seattle,WA 98155,USA
2014-05-20 01:54:07,459566.21863153175,3.0,2.43,2001,7424,1.8,0,0,3,1969,122,1937,607,24023 SE 282nd St,Seattle,WA 98198,USA
2014-06-05 14:36:03,566333.1368100662,3.0,2.16,1161,8408,2.1,0,1,4,1005,446,2005,1035,15125 SE 278th Pl,Seattle,WA 98074,USA
2014-06-02 12:26:14,2828739.900446652,3.0,2.36,3288,11718,1.9,0,1,4,2700,496,1953,581,10774 155th Pl NE,Renton,WA 98034,USA
2014-06-10 22:08:55,736565.1556619921,2.0,2.41,2428,32114,1.9,0,1,2,2177,250,1979,1588,17104 Military Rd S,Seattle,WA 98107,USA
2014-05-09 06:36:37,511076.08032064734,2.0,1.82,823,1504,1.5,0,1,4,686,417,1925,1372,14025 93rd Ave NE,Seattle,WA 98034,USA
2014-06-04 08:46:55,1049976.4769447332,4.0,2.57,1563,34100,1.3,0,1,2,2030,71,2008,1445,8519 28th Ave NW,Yarrow Point,WA 98108,USA
2014-05-29 17:41:14,433666.3045719352,4.0,2.95,3000,46940,1.2,0,2,4,2125,512,1978,360,1724 Edmonds Way SE,Redmond,WA 98033,USA
2014-06-11 05:35:37,446300.7564928393,3.0,1.15,771,22249,1.3,0,0,4,501,731,1914,478,12809-12907 206th Ave NE,Seattle,WA 98023,USA
2014-06-18 05:36:42,759278.0052833299,3.0,3.09,2607,17862,2.3,0,1,3,2661,92,1979,814,15222 SE 48th Dr,Bellevue,WA 98115,USA
